11,1219,1227,1237,1243,1249,1251,1254,1257,1253,1244,1233,1221,1209,1199,1187,1177,1165,1154,1145,1136,1127,1121,1111,1101,1090,1079,1069,1059,1048,1039,1030,1023,1015,1010,1003,99181,224,1179,652,747,431,333,439,957,1515,762,1427,1257,1139,835,956,391,885,592,1045,601,475,350,900,626,1058,1371,1111,831,1065,1130,1165,1306,949,968,1028
194,243,1185,662,747,441,353,462,969,1520,778,1449,1281,1167,855,955,397,909,609,1058,610,484,356,910,643,1069,1393,1120,841,1081,1131,1177,1314,958,976,1059
194,246,1184,671,749,445,356,469,981,1523,781,1457,1326,1170,859,974,395,918,611,1079,614,493,358,911,658,1069,1396,1127,838,1086,1134,1189,1321,965,973,1056
197,250,1192,677,757,449,361,473,983,1532,785,1451,1346,1166,863,978,398,917,615,1080,620,490,360,913,668,1073,1407,1133,840,1090,1140,1192,1321,967,976,1071
199,250,1189,674,760,450,362,475,991,1531,784,1471,1342,1173,873,991,403,918,615,1079,626,495,360,915,668,1076,1409,1136,845,1094,1142,1186,1318,965,975,1067
200,253,1194,685,761,452,359,477,997,1529,791,1463,1340,1177,870,991,405,920,612,1086,626,494,361,916,667,1079,1420,1137,849,1095,1151,1185,1331,967,976,1077
202,254,1198,685,765,454,364,474,1005,1535,791,1469,1343,1167,868,987,408,923,619,1089,635,494,363,917,669,1081,1431,1142,850,1101,1152,1192,1335,969,985,1085
201,256,1199,690,770,458,365,481,1003,1535,795,1466,1345,1169,881,988,414,926,617,1087,635,497,364,919,671,1080,1432,1149,857,1099,1157,1193,1333,977,982,1082
205,260,1195,691,770,458,366,483,1012,1533,795,1469,1343,1183,884,1001,415,927,619,1096,637,498,364,917,676,1079,1437,1153,861,1113,1158,1191,1336,972,987,1077
202,258,1199,685,773,457,367,481,1004,1540,791,1473,1340,1179,891,1005,417,929,625,1090,645,499,365,921,677,1079,1445,1152,857,1101,1155,1188,1338,974,993,1076
204,258,1197,685,776,457,370,477,1015,1552,794,1471,1351,1182,893,1021,416,933,621,1091,642,498,365,918,676,1083,1438,1150,864,1104,1151,1201,1346,974,999,1064
206,260,1201,687,776,459,371,483,1020,1554,795,1469,1336,1173,897,1035,420,931,623,1083,643,501,367,917,679,1084,1439,1158,865,1110,1155,1203,1349,976,993,1062
206,262,1203,692,779,460,370,485,1013,1552,798,1468,1353,1189,896,1024,420,936,632,1087,642,500,370,921,678,1081,1437,1150,866,1102,1156,1209,1351,975,995,1061
206,261,1200,699,779,459,369,484,1013,1559,796,1474,1353,1190,901,1025,421,940,629,1081,645,501,368,920,677,1083,1439,1159,870,1115,1151,1205,1345,979,997,1067
206,261,1205,699,780,462,371,482,1009,1553,797,1472,1357,1193,899,1029,422,942,633,1083,646,503,370,921,683,1081,1445,1154,871,1109,1153,1204,1345,979,1003,1066
207,262,1205,699,779,459,371,483,1016,1551,803,1469,1355,1195,905,1039,424,948,631,1077,647,503,370,921,679,1083,1437,1159,874,1115,1153,1209,1345,977,1003,1080
